name,Facies,bed_count,total_thickness,mean_thickness,min_thickness,max_thickness,mean_grainsize,min_grainsize,max_grainsize,thickness_list,section_total_thickness
HotMondayChannelAxis,4,8,7.7313,0.9664125,0.16040000000000004,4.1865,4.16344061302682,2.95,4.35,"[0.1604, 0.2888, 0.1924, 0.2406, 1.2832, 0.1604, 4.1865, 1.219]",23.290000000000003
HotMondayChannelAxis,5,13,7.635100000000007,0.5873153846153851,0.048099999999999976,1.4596,4.169237693546544,2.77,4.62,"[0.0481, 0.9624, 0.3208, 0.8181, 0.2887, 1.4596, 0.3048, 0.4651, 0.8662, 0.3529, 0.3208, 1.0426, 0.385]",23.290000000000003
HotMondayChannelAxis,6,9,5.180899999999994,0.5756555555555549,0.08020000000000138,2.4220000000000006,4.324777518945433,2.93,4.58,"[0.1925, 0.4331, 0.7699, 0.1444, 0.1122, 0.1765, 2.422, 0.8501, 0.0802]",23.290000000000003
HotMondayChannelAxis,10,4,1.0746999999999982,0.26867499999999955,0.04809999999999803,0.561399999999999,4.31247619047619,4.01,4.51,"[0.2246, 0.5614, 0.2406, 0.0481]",23.290000000000003
HotMondayChannelAxis,14,3,0.4009000000000014,0.1336333333333338,0.048100000000001586,0.2887,2.670925925925926,2.38,2.93,"[0.2887, 0.0641, 0.0481]",23.290000000000003
JanesWindowA,2,1,0.38400000000000034,0.38400000000000034,0.38400000000000034,0.38400000000000034,3.823333333333333,3.7,3.86,[0.384],37.39
JanesWindowA,5,27,10.911500000000006,0.40412962962962984,0.03200000000000003,2.9598000000000013,3.440683292159463,1.97,4.64,"[0.512, 0.112, 0.992, 0.5279, 0.32, 0.112, 0.32, 1.6639, 0.528, 0.688, 0.064, 0.192, 0.048, 0.064, 0.064, 0.048, 0.032, 0.08, 0.048, 0.032, 0.096, 0.048, 0.064, 0.1119, 1.104, 0.08, 2.9598]",37.39
JanesWindowA,6,1,0.895999999999999,0.895999999999999,0.895999999999999,0.895999999999999,3.792321428571429,2.09,3.86,[0.896],37.39
JanesWindowA,10,13,1.8078000000000047,0.13906153846153882,0.06400000000000006,0.3999999999999999,3.3699719857066013,2.05,4.31,"[0.096, 0.1759, 0.4, 0.08, 0.2079, 0.176, 0.112, 0.064, 0.064, 0.064, 0.112, 0.128, 0.128]",37.39
JanesWindowA,11,1,0.09600000000000009,0.09600000000000009,0.09600000000000009,0.09600000000000009,2.5100000000000002,2.26,2.62,[0.096],37.39
JanesWindowA,12,1,0.11199999999999832,0.11199999999999832,0.11199999999999832,0.11199999999999832,2.861428571428571,2.38,3.05,[0.112],37.39
JanesWindowA,14,26,12.207299999999991,0.46951153846153815,0.06400000000000006,1.3439000000000014,2.428361312813359,2.05,3.38,"[0.096, 0.08, 0.464, 0.5919, 0.192, 0.096, 0.208, 0.9439, 0.352, 1.3439, 1.184, 0.3839, 0.928, 0.096, 0.176, 1.0879, 0.16, 0.064, 0.112, 0.368, 0.16, 0.8159, 0.88, 0.6719, 0.416, 0.336]",37.39
JanesWindowA,15,11,4.2398000000000025,0.38543636363636385,0.047999999999998266,1.7598999999999982,2.1304715369587934,2.07,2.36,"[0.048, 0.096, 0.08, 0.384, 0.048, 0.08, 1.7599, 0.288, 0.9279, 0.16, 0.368]",37.39
JanesWindowA,18,2,6.735600000000001,3.3678000000000003,0.016000000000000014,6.719600000000001,2.015,1.87,2.16,"[0.016, 6.7196]",37.39
JanesWindowB,2,1,0.015999999999998238,0.015999999999998238,0.015999999999998238,0.015999999999998238,7.3,7.3,7.3,[0.016],51.944
JanesWindowB,4,10,4.815300000000004,0.4815300000000004,0.27200000000000557,0.7678999999999974,4.329387234681997,2.77,4.7,"[0.448, 0.7679, 0.4799, 0.4799, 0.4799, 0.6559, 0.4319, 0.352, 0.4479, 0.272]",51.944
JanesWindowB,5,41,26.05999999999999,0.6356097560975608,0.04790000000000205,2.5436000000000005,4.102443652889614,2.38,4.68,"[2.5436, 0.5599, 0.352, 0.3679, 0.3039, 1.2478, 0.4159, 0.256, 0.304, 0.096, 0.24, 0.384, 0.4639, 1.6797, 0.048, 0.112, 0.128, 0.7359, 0.336, 0.9599, 0.5119, 0.5119, 0.208, 0.6719, 0.6719, 1.8397, 1.2318, 0.32, 0.048, 0.0479, 0.9119, 1.4718, 0.192, 0.3359, 1.6798, 1.1198, 0.3999, 0.2719, 0.5439, 1.1198, 0.4159]",51.944
JanesWindowB,6,4,4.671199999999994,1.1677999999999984,0.3520000000000003,3.0714999999999932,4.241746157488344,2.68,4.64,"[0.4159, 0.352, 0.8318, 3.0715]",51.944
JanesWindowB,8,1,1.3758000000000052,1.3758000000000052,1.3758000000000052,1.3758000000000052,2.8413953488372097,2.83,2.89,[1.3758],51.944
JanesWindowB,10,7,1.0079999999999973,0.14399999999999963,0.04800000000000004,0.240000000000002,3.750894771894772,2.79,4.66,"[0.096, 0.176, 0.048, 0.08, 0.208, 0.16, 0.24]",51.944
JanesWindowB,12,2,0.27190000000000936,0.13595000000000468,0.1279000000000039,0.14400000000000546,4.034166666666667,2.68,4.25,"[0.1279, 0.144]",51.944
JanesWindowB,13,7,3.967499999999987,0.5667857142857124,0.047999999999998266,2.623599999999996,2.6732682249101005,1.65,3.07,"[0.048, 0.048, 0.064, 2.6236, 0.368, 0.304, 0.5119]",51.944
JanesWindowB,14,36,8.158600000000016,0.2266277777777782,0.016000000000000014,1.9197,2.8017063460158225,0.12,3.17,"[1.9197, 0.032, 0.08, 0.016, 0.032, 0.08, 1.0558, 0.256, 0.1599, 0.08, 0.5439, 0.3999, 0.16, 0.3039, 0.3679, 0.048, 0.032, 0.08, 0.048, 0.08, 0.0959, 0.6559, 0.3359, 0.24, 0.5439, 0.032, 0.032, 0.048, 0.032, 0.048, 0.032, 0.144, 0.032, 0.032, 0.032, 0.048]",51.944
JanesWindowB,18,3,1.5996999999999986,0.5332333333333329,0.14399999999999835,0.7997999999999976,2.8882135501355015,2.81,3.19,"[0.7998, 0.144, 0.6559]",51.944
LONGWALK,1,2,0.8963999999999999,0.44819999999999993,0.4322000000000017,0.46419999999999817,4.284246487867177,3.86,4.7,"[0.4322, 0.4642]",57.93
LONGWALK,2,1,1.360599999999998,1.360599999999998,1.360599999999998,1.360599999999998,4.594352941176471,4.25,4.62,[1.3606],57.93
LONGWALK,4,3,1.6806999999999945,0.5602333333333315,0.30409999999999826,0.9603999999999999,4.212133603238866,3.78,4.74,"[0.3041, 0.9604, 0.4162]",57.93
LONGWALK,5,21,16.5353,0.787395238095238,0.11200000000000188,2.4971999999999994,4.132915787429568,2.68,4.8,"[0.2081, 2.4972, 1.3766, 0.8483, 0.112, 0.2881, 0.7204, 0.5282, 1.3446, 0.5763, 0.4162, 1.1045, 0.8484, 0.7043, 0.2081, 1.3286, 0.176, 1.4246, 0.7844, 0.2561, 0.7843]",57.93
LONGWALK,6,7,6.803100000000001,0.9718714285714286,0.1280000000000001,2.5771999999999977,4.091170738346675,2.54,4.82,"[0.3202, 0.5923, 1.0565, 0.7043, 0.128, 2.5772, 1.4246]",57.93
LONGWALK,10,12,3.7455,0.312125,0.11209999999999998,0.7683,4.020113364156579,2.97,5.08,"[0.1121, 0.3841, 0.3201, 0.16, 0.2401, 0.128, 0.7683, 0.4322, 0.2401, 0.2721, 0.3842, 0.3042]",57.93
LONGWALK,12,8,1.2005000000000035,0.15006250000000043,0.1280000000000001,0.19209999999999994,3.57104577020202,2.72,4.05,"[0.144, 0.1601, 0.1921, 0.128, 0.176, 0.1281, 0.1281, 0.1441]",57.93
LONGWALK,13,13,4.546299999999998,0.34971538461538443,0.016100000000001558,1.4246000000000003,2.8126361132955116,2.01,2.97,"[0.7364, 1.4246, 1.0244, 0.0481, 0.1761, 0.2721, 0.048, 0.2562, 0.1281, 0.3202, 0.064, 0.032, 0.0161]",57.93
LONGWALK,14,25,16.711499999999997,0.6684599999999999,0.06400000000000006,3.0894000000000013,2.8763875651103876,2.28,3.15,"[0.8003, 1.4886, 0.0801, 1.6327, 0.2241, 1.7127, 0.8164, 0.4482, 0.3521, 0.4642, 0.064, 0.1761, 0.8804, 0.0801, 0.3042, 0.4962, 3.0894, 0.0641, 0.8004, 0.8323, 0.2881, 0.7363, 0.6563, 0.1121, 0.1121]",57.93
LONGWALK,15,27,3.52170000000001,0.1304333333333337,0.06409999999999982,0.30410000000000004,2.8677127133209006,1.99,4.13,"[0.2881, 0.1121, 0.0961, 0.112, 0.112, 0.3041, 0.16, 0.1921, 0.112, 0.1441, 0.1121, 0.1601, 0.112, 0.1121, 0.0641, 0.0641, 0.0961, 0.0641, 0.176, 0.096, 0.1121, 0.0961, 0.0801, 0.16, 0.096, 0.1281, 0.16]",57.93
LONGWALK,16,1,0.9284,0.9284,0.9284,0.9284,3.3024137931034483,3.21,3.33,[0.9284],57.93
LobeWall1,2,8,2.3502000000003136,0.2937750000000392,0.016000000000076398,0.7514000000001033,3.1475066489361705,0.0,4.82,"[0.016, 0.5276, 0.1759, 0.7514, 0.032, 0.2877, 0.4477, 0.1119]",58.5
LobeWall1,4,4,2.430199999999786,0.6075499999999465,0.495600000000195,0.6714999999999236,3.999901196243954,2.22,4.27,"[0.4956, 0.6555, 0.6076, 0.6715]",58.5
LobeWall1,5,41,32.58379999999988,0.7947268292682899,0.09589999999980137,4.268800000000283,3.8843412058344153,0.43,5.04,"[0.1279, 0.1439, 0.1918, 1.2471, 0.8634, 0.7834, 0.5276, 0.1279, 0.0959, 0.128, 0.0959, 0.5436, 0.8954, 0.3038, 0.4797, 0.8954, 0.4477, 0.3677, 0.8793, 0.3197, 0.1119, 0.9753, 0.6555, 0.5116, 0.8953, 0.4797, 0.1759, 0.4796, 0.3997, 0.4157, 1.2151, 4.2369, 2.1424, 0.2238, 0.2877, 0.2238, 3.933, 0.8314, 4.2688, 0.096, 0.5596]",58.5
LobeWall1,6,17,6.986699999999473,0.4109823529411455,0.07999999999992724,0.9911999999999352,4.02838158631162,2.36,5.06,"[0.1759, 0.3517, 0.08, 0.2877, 0.9912, 0.2717, 0.1759, 0.1758, 0.3198, 0.1599, 0.112, 0.9273, 0.5276, 0.9273, 0.3037, 0.6875, 0.5117]",58.5
LobeWall1,7,1,0.1758999999997286,0.1758999999997286,0.1758999999997286,0.1758999999997286,2.828181818181818,2.77,2.87,[0.1759],58.5
LobeWall1,10,3,0.3198000000002139,0.1066000000000713,0.04800000000022919,0.191899999999805,3.1202222222222225,3.03,3.66,"[0.0799, 0.048, 0.1919]",58.5
LobeWall1,13,2,0.23980000000028667,0.11990000000014334,0.09590000000025611,0.14390000000003056,3.0727777777777776,2.97,3.23,"[0.0959, 0.1439]",58.5
LobeWall1,14,32,11.846799999999348,0.3702124999999796,0.015900000000328873,1.9983999999999469,2.4877823162608013,0.55,3.31,"[0.8793, 0.3678, 1.359, 0.3038, 0.0799, 0.0159, 0.016, 0.1439, 0.2239, 0.3197, 0.7194, 0.1759, 0.064, 0.3837, 0.3677, 0.2718, 0.1759, 0.9113, 0.0639, 0.016, 0.1439, 0.1918, 0.2078, 0.2078, 0.0799, 0.1439, 0.032, 0.1119, 0.08, 0.1279, 1.9984, 1.6627]",58.5
LobeWall1,15,16,1.566800000000967,0.09792500000006044,0.03199999999969805,0.25580000000036307,2.2816428571428573,2.09,2.56,"[0.1279, 0.1918, 0.032, 0.0479, 0.032, 0.1919, 0.032, 0.0639, 0.2558, 0.0639, 0.1119, 0.128, 0.048, 0.0799, 0.064, 0.0959]",58.5
LobeWall2_dp,2,8,2.493800000000647,0.31172500000008085,0.14390000000003056,0.6714000000001761,3.9344715007215005,0.0,4.75,"[0.3837, 0.1758, 0.2078, 0.1439, 0.6714, 0.3357, 0.3517, 0.2238]",60.983999999999924
LobeWall2_dp,4,2,1.3426999999996951,0.6713499999998476,0.6554000000000997,0.6872999999995955,4.589378899602949,3.88,4.77,"[0.6873, 0.6554]",60.983999999999924
LobeWall2_dp,5,34,28.261700000000474,0.8312264705882493,0.1277999999997519,3.980399999999918,4.2444014096440945,2.01,4.79,"[0.5115, 0.3357, 1.8063, 0.1918, 1.0551, 0.2557, 0.1438, 0.1438, 0.1759, 0.1758, 0.8473, 0.3677, 0.6235, 0.1279, 0.1918, 3.8525, 0.4635, 0.1918, 0.4955, 0.1758, 0.8152, 0.4635, 1.0231, 3.3889, 2.0941, 0.1278, 0.3836, 0.3197, 0.6075, 1.3588, 0.3037, 0.6873, 3.9804, 0.5754]",60.983999999999924
LobeWall2_dp,6,17,10.869999999999436,0.6394117647058492,0.20779999999967913,1.6464999999998327,4.484081300002855,2.01,4.97,"[0.5116, 0.2877, 1.6465, 0.4955, 0.5914, 0.6873, 0.6075, 0.3676, 0.2078, 0.4955, 0.3198, 0.5755, 0.3198, 0.3996, 1.0391, 1.5505, 0.7673]",60.983999999999924
LobeWall2_dp,10,25,6.666000000000622,0.26664000000002486,0.06400000000030559,0.831199999999626,3.9611932017171716,2.39,4.81,"[0.3517, 0.2718, 0.064, 0.1758, 0.4955, 0.1918, 0.1918, 0.1919, 0.0959, 0.2398, 0.1918, 0.0799, 0.1599, 0.2238, 0.1119, 0.1119, 0.4476, 0.1599, 0.2078, 0.1439, 0.8312, 0.4316, 0.4796, 0.4475, 0.3677]",60.983999999999924
LobeWall2_dp,12,1,0.12789999999995416,0.12789999999995416,0.12789999999995416,0.12789999999995416,3.0075,2.98,3.02,[0.1279],60.983999999999924
LobeWall2_dp,13,4,2.1262000000006083,0.5315500000001521,0.17590000000018335,1.055000000000291,2.407252525252525,1.89,2.96,"[0.1759, 0.7194, 0.1759, 1.055]",60.983999999999924
LobeWall2_dp,14,34,9.095699999998487,0.2675205882352496,0.031899999999950523,1.086999999999989,2.4000583435227623,1.83,4.4,"[0.048, 0.2878, 0.5116, 0.8632, 0.0639, 0.2078, 0.0479, 0.4476, 0.1119, 0.6554, 0.3677, 0.4955, 0.2238, 0.3356, 0.3357, 0.048, 0.2558, 0.048, 0.0639, 0.0319, 0.2558, 0.1279, 0.0639, 0.032, 0.0639, 0.3197, 0.2558, 0.0639, 0.0959, 0.2878, 0.7353, 1.087, 0.0959, 0.1599]",60.983999999999924
LowerChannel,2,2,1.1959000000000017,0.5979500000000009,0.5581000000000031,0.6377999999999986,4.558857142857143,4.36,4.78,"[0.5581, 0.6378]",64.16
LowerChannel,3,1,1.1798999999999964,1.1798999999999964,1.1798999999999964,1.1798999999999964,4.279594594594594,2.8,4.36,[1.1799],64.16
LowerChannel,4,2,2.503299999999996,1.251649999999998,0.430499999999995,2.072800000000001,4.45515527065527,2.56,4.6,"[2.0728, 0.4305]",64.16
LowerChannel,5,36,29.114000000000004,0.8087222222222223,0.12760000000000105,3.2845000000000013,4.204699707926775,2.0,4.98,"[0.1754, 0.1753, 0.2232, 0.3348, 0.3667, 0.3189, 0.3348, 0.4305, 0.3986, 0.5899, 0.3348, 1.2118, 1.706, 0.9088, 0.4464, 0.2072, 0.1754, 0.8769, 0.2392, 0.3348, 3.2207, 2.9338, 0.1276, 0.3189, 0.2073, 0.5421, 0.2073, 0.5102, 3.2845, 1.3872, 0.3667, 0.2392, 0.3189, 1.148, 1.2277, 3.2845]",64.16
LowerChannel,6,2,2.1525999999999996,1.0762999999999998,0.5900000000000034,1.5625999999999962,4.362948152233866,2.92,4.42,"[1.5626, 0.59]",64.16
LowerChannel,7,1,0.1914,0.1914,0.1914,0.1914,2.966666666666667,2.76,3.07,[0.1914],64.16
LowerChannel,10,6,2.200300000000002,0.366716666666667,0.20730000000000004,0.733399999999996,4.320066548990463,2.9,4.86,"[0.2073, 0.3189, 0.2073, 0.7334, 0.287, 0.4464]",64.16
LowerChannel,12,5,0.9408000000000012,0.18816000000000024,0.12759999999999927,0.22330000000000183,3.370347402597403,2.74,3.83,"[0.1276, 0.1754, 0.1913, 0.2232, 0.2233]",64.16
LowerChannel,14,35,21.301799999999997,0.608622857142857,0.03190000000000026,7.4619,2.84593230511052,0.46,3.37,"[7.4619, 0.7972, 0.5262, 0.3507, 1.3712, 1.1321, 0.2711, 3.2208, 0.5102, 1.5626, 0.1435, 0.1754, 0.1435, 0.0319, 0.2711, 0.1276, 0.1754, 0.2232, 0.0638, 0.0479, 0.7654, 0.2073, 0.1275, 0.1275, 0.0797, 0.0956, 0.2073, 0.0956, 0.0638, 0.1275, 0.0638, 0.0319, 0.0797, 0.0957, 0.5262]",64.16
LowerChannel,15,16,3.1567999999999956,0.19729999999999973,0.04779999999999518,0.4941999999999993,2.7436135309023415,1.96,2.96,"[0.3348, 0.1435, 0.1276, 0.0957, 0.1275, 0.1594, 0.1276, 0.1913, 0.3508, 0.0957, 0.2551, 0.1435, 0.4942, 0.3188, 0.1435, 0.0478]",64.16
LowerChannel,18,1,0.2232,0.2232,0.2232,0.2232,2.8214285714285716,1.96,2.94,[0.2232],64.16
LwrCodornizAnnex,5,10,15.020999999999997,1.5021,0.2246999999999999,3.5465999999999998,4.235343554702926,1.65,4.74,"[0.2247, 0.9148, 2.7924, 3.5466, 0.2728, 0.2728, 0.995, 1.701, 0.8505, 3.4504]",17.364
LwrCodornizAnnex,8,2,0.09629999999999939,0.04814999999999969,0.032099999999999795,0.06419999999999959,3.205,3.13,3.29,"[0.0321, 0.0642]",17.364
LwrCodornizAnnex,10,4,0.1766000000000012,0.0441500000000003,0.016000000000000014,0.08030000000000004,3.3493333333333335,2.89,4.49,"[0.0803, 0.0482, 0.016, 0.0321]",17.364
LwrCodornizAnnex,13,3,0.2727999999999984,0.0909333333333328,0.032099999999999795,0.14439999999999742,3.137407407407407,0.59,4.35,"[0.0321, 0.0963, 0.1444]",17.364
LwrCodornizAnnex,14,8,1.797300000000002,0.22466250000000024,0.048199999999999577,0.5938,2.8924881586131588,2.79,2.99,"[0.5938, 0.1604, 0.1765, 0.5777, 0.0963, 0.0482, 0.0482, 0.0962]",17.364
LwrCodornizNorth,4,1,0.6395,0.6395,0.6395,0.6395,4.39,3.65,4.54,[0.6395],69.134
LwrCodornizNorth,5,25,52.82609999999998,2.1130439999999995,0.20779999999999887,9.992799999999999,4.100460208125589,2.86,4.77,"[0.7995, 9.9928, 1.7907, 4.2529, 2.75, 1.391, 0.3517, 1.471, 0.2558, 0.2079, 0.6875, 5.548, 0.7195, 0.8954, 0.5756, 1.2311, 3.0058, 1.1992, 1.4229, 0.2078, 0.4157, 4.7326, 6.8271, 0.3838, 1.7108]",69.134
LwrCodornizNorth,6,4,1.4069000000000031,0.3517250000000008,0.19179999999999997,0.5436000000000014,3.8733789072658245,2.88,4.24,"[0.1918, 0.5436, 0.2078, 0.4637]",69.134
LwrCodornizNorth,8,18,7.674300000000009,0.4263500000000005,0.06400000000000006,1.7746999999999957,3.446911201973702,2.78,4.1,"[0.1758, 0.4157, 0.2078, 0.064, 0.1279, 1.5349, 0.3357, 0.2239, 0.1759, 0.0959, 1.7747, 0.7195, 0.3198, 0.1599, 0.096, 0.6395, 0.4476, 0.1598]",69.134
LwrCodornizNorth,10,7,1.7269000000000032,0.24670000000000045,0.12790000000000035,0.7355000000000018,3.7151329757199325,2.8,4.38,"[0.1759, 0.2079, 0.1599, 0.1279, 0.7355, 0.1439, 0.1759]",69.134
LwrCodornizNorth,13,10,1.5987000000000098,0.15987000000000098,0.03200000000000358,0.5435999999999979,3.433664705882353,2.8,4.34,"[0.1119, 0.0639, 0.0479, 0.2398, 0.0799, 0.2878, 0.1119, 0.5436, 0.032, 0.08]",69.134
LwrCodornizNorth,14,16,3.2615999999999996,0.20384999999999998,0.03190000000000026,1.1351999999999993,2.91603624969514,2.72,3.47,"[0.3198, 1.1352, 0.1599, 0.064, 0.0319, 0.048, 0.0639, 0.0959, 0.128, 0.0799, 0.7034, 0.1119, 0.0959, 0.032, 0.064, 0.1279]",69.134
MolarGully2,2,4,1.632500000000002,0.4081250000000005,0.14400000000000013,0.992300000000002,4.544950245236747,3.05,4.78,"[0.3041, 0.144, 0.9923, 0.1921]",33.050000000000004
MolarGully2,5,9,17.765499999999996,1.973944444444444,0.19200000000000017,5.249600000000001,4.146707933983318,2.97,4.7,"[0.7683, 2.6568, 0.192, 0.7203, 0.5602, 3.217, 0.272, 5.2496, 4.1293]",33.050000000000004
MolarGully2,6,3,6.2418,2.0806,0.7042000000000002,4.145199999999999,4.093706617499721,3.36,4.66,"[0.7042, 1.3924, 4.1452]",33.050000000000004
MolarGully2,10,2,0.3201000000000018,0.1600500000000009,0.1440000000000019,0.17609999999999992,4.1562626262626265,3.01,4.72,"[0.1761, 0.144]",33.050000000000004
MolarGully2,12,2,0.30409999999999826,0.15204999999999913,0.14409999999999812,0.16000000000000014,3.363277777777778,2.91,3.6,"[0.1441, 0.16]",33.050000000000004
MolarGully2,14,8,4.4653000000000045,0.5581625000000006,0.04800000000000182,2.7048000000000023,2.8310642962806423,2.18,2.93,"[0.224, 0.112, 0.3842, 0.4161, 0.128, 0.048, 0.4482, 2.7048]",33.050000000000004
MolarGully2,15,1,1.3124,1.3124,1.3124,1.3124,2.9278048780487804,2.81,3.11,[1.3124],33.050000000000004
MolarGully2,18,1,1.0083,1.0083,1.0083,1.0083,3.4736507936507937,2.81,3.6,[1.0083],33.050000000000004
NorthBrushyMesa,1,8,4.834500000000006,0.6043125000000007,0.12810000000000343,1.7288999999999959,4.6741591351112,2.09,5.66,"[0.1921, 0.2881, 0.9445, 1.7289, 0.3361, 0.1281, 0.4483, 0.7684]",187.70999999999998
NorthBrushyMesa,2,4,5.842999999999957,1.4607499999999893,0.12809999999998922,4.626299999999986,3.8369917820069204,2.13,4.7,"[0.8965, 0.1281, 4.6263, 0.1921]",187.70999999999998
NorthBrushyMesa,5,25,31.91980000000003,1.2767920000000013,0.17600000000000193,3.6177999999999884,4.256372226551105,2.29,5.33,"[1.5368, 0.6724, 3.1856, 0.7363, 0.4162, 3.2016, 0.176, 0.9125, 1.2326, 1.2326, 0.6243, 3.3777, 1.5047, 0.6563, 2.2251, 1.8729, 0.4963, 1.6008, 3.6178, 0.4803, 0.5763, 0.3681, 0.4642, 0.4002, 0.3522]",187.70999999999998
NorthBrushyMesa,7,134,58.12510000000006,0.4337694029850751,0.015999999999991132,10.101099999999988,3.618220034102305,1.95,5.09,"[0.128, 0.1441, 0.144, 0.16, 0.1121, 0.1121, 0.1761, 0.1601, 0.176, 0.128, 0.176, 0.1441, 0.3682, 0.4162, 0.1761, 0.0961, 0.2401, 0.2722, 0.1281, 0.6723, 0.0641, 0.0801, 0.1601, 0.3522, 0.2561, 0.1281, 0.4162, 0.144, 0.112, 0.112, 0.3522, 0.1761, 0.3362, 0.4002, 0.2081, 0.128, 0.2081, 0.2241, 0.2241, 0.3841, 0.6403, 0.4002, 0.4483, 0.1761, 0.2081, 0.1601, 0.16, 0.2081, 0.2081, 0.4322, 0.1921, 0.2881, 0.1121, 0.2561, 0.2081, 0.1761, 0.0961, 0.144, 0.1921, 0.6244, 0.3522, 0.4962, 0.4322, 0.3682, 0.3842, 0.5603, 0.5123, 0.1921, 0.3842, 0.1921, 0.2882, 0.1441, 0.1281, 0.3201, 0.1921, 0.1921, 0.7044, 1.5688, 0.176, 0.1921, 2.1931, 1.3127, 0.3362, 0.2882, 0.3842, 0.9125, 0.8484, 0.5123, 0.5283, 0.2082, 0.4162, 0.2561, 0.3522, 0.2401, 0.4962, 0.2722, 0.3361, 0.1441, 0.1281, 0.112, 10.1011, 1.2486, 0.3362, 0.5443, 0.112, 0.4482, 0.2881, 0.016, 0.2881, 0.8805, 1.0565, 1.0725, 0.3361, 0.9445, 0.4162, 0.5123, 0.3042, 0.1921, 0.0961, 0.1281, 0.08, 0.5763, 0.0801, 0.1921, 0.096, 0.1121, 0.1441, 0.096, 3.5057, 0.096, 0.1761, 0.0961, 0.112, 1.4567]",187.70999999999998
NorthBrushyMesa,10,12,8.884299999999968,0.7403583333333307,0.14410000000000878,3.4416999999999973,3.430729463110391,2.19,3.91,"[0.16, 0.1441, 0.1441, 0.1921, 0.2081, 0.3682, 1.6168, 0.6243, 0.6883, 3.4417, 0.2561, 1.0405]",187.70999999999998
NorthBrushyMesa,11,1,0.36820000000000164,0.36820000000000164,0.36820000000000164,0.36820000000000164,3.680434782608696,3.37,3.81,[0.3682],187.70999999999998
NorthBrushyMesa,12,33,7.939699999999981,0.24059696969696912,0.06399999999999295,0.9285000000000139,3.522462064898555,1.16,5.03,"[0.4322, 0.3202, 0.1921, 0.144, 0.4002, 0.1441, 0.128, 0.2081, 0.128, 0.2241, 0.1121, 0.1281, 0.3041, 0.1281, 0.096, 0.2721, 0.128, 0.096, 0.064, 0.3362, 0.1601, 0.128, 0.0961, 0.08, 0.0801, 0.1121, 0.112, 0.1121, 0.3361, 0.9124, 0.4322, 0.4643, 0.9285]",187.70999999999998
NorthBrushyMesa,13,81,16.023899999999948,0.1978259259259253,0.04799999999998761,1.0245999999999995,2.879426769360565,2.19,3.65,"[0.5763, 0.6404, 0.1921, 0.4962, 0.4322, 0.8004, 0.5443, 1.0246, 0.2722, 0.096, 0.096, 0.1441, 0.128, 0.1441, 0.144, 0.1601, 0.0801, 0.2241, 0.08, 0.2401, 0.0961, 0.1281, 0.1761, 0.2881, 0.2081, 0.096, 0.1441, 0.1761, 0.1601, 0.1121, 0.1601, 0.1281, 0.0961, 0.1281, 0.4482, 0.3361, 0.1601, 0.2562, 0.176, 0.1601, 0.1601, 0.1281, 0.1601, 0.2241, 0.2081, 0.16, 0.112, 0.1281, 0.1441, 0.16, 0.112, 0.1761, 0.2241, 0.1121, 0.1601, 0.128, 0.0801, 0.0801, 0.1441, 0.048, 0.08, 0.064, 0.096, 0.112, 0.1921, 0.08, 0.096, 0.1601, 0.1441, 0.4002, 0.08, 0.112, 0.1121, 0.1441, 0.112, 0.128, 0.1281, 0.1921, 0.2401, 0.2081, 0.1441]",187.70999999999998
NorthBrushyMesa,14,74,43.15830000000003,0.5832202702702707,0.015999999999991132,7.5077,2.521756333868263,1.68,3.06,"[2.6414, 0.08, 0.4002, 0.3362, 6.8514, 0.2401, 0.1121, 0.5923, 1.2326, 0.6243, 0.064, 0.8164, 0.4322, 0.2081, 1.0405, 0.4162, 0.096, 0.0801, 0.1281, 0.1761, 0.128, 0.08, 0.1601, 0.6243, 0.4643, 0.2242, 0.3682, 1.905, 0.4802, 0.1441, 0.08, 0.2561, 0.1761, 0.2081, 0.1121, 0.1281, 0.0961, 0.1281, 0.1441, 0.0641, 0.3842, 1.873, 0.2242, 7.5077, 2.9774, 0.2562, 0.2241, 0.1921, 0.3202, 0.2401, 0.1921, 0.1761, 0.1761, 0.2241, 0.2241, 0.2241, 0.2081, 0.08, 0.1281, 0.016, 0.0961, 0.1601, 0.0801, 0.0801, 0.1601, 0.1441, 0.064, 0.1921, 0.1441, 0.6884, 0.3042, 0.2081, 0.2561, 2.1931]",187.70999999999998
NorthBrushyMesa,15,37,8.596100000000012,0.2323270270270274,0.015999999999998238,1.5528,2.2138796772670735,1.38,2.7,"[1.5528, 0.8004, 0.6243, 0.08, 0.0961, 0.2561, 0.016, 0.112, 0.0321, 0.064, 0.032, 0.0961, 0.2882, 0.112, 0.128, 0.128, 0.1281, 0.2402, 0.0801, 0.032, 0.128, 0.144, 0.064, 0.064, 0.048, 0.6243, 0.3041, 0.1601, 0.3362, 0.08, 0.2241, 0.1921, 0.1921, 0.4642, 0.1601, 0.4803, 0.032]",187.70999999999998
NorthBrushyMesa,17,3,2.0170999999999957,0.6723666666666652,0.28819999999999624,1.3125999999999998,4.15030192481412,2.07,4.6,"[1.3126, 0.4163, 0.2882]",187.70999999999998
NorthStairMaster,5,8,2.4618999999999995,0.30773749999999994,0.12790000000000035,0.5594999999999999,3.93157240541817,2.72,4.58,"[0.3677, 0.4636, 0.1599, 0.1439, 0.1279, 0.2078, 0.5595, 0.4316]",15.074
